,companyName,datePublished,ratingValue,reviewBody
858,DuGood Credit Union,2020-07-25,Rated 5 out of 5 stars,We resently did a home equity with Dugood. Candy handled our loan very professionaly keping us informed throughout the process with all the steps needed to keep things moving. Everything went really smooth.We have used Dugood for all our banking needs and we are completely satisfied.
859,DuGood Credit Union,2020-07-22,Rated 4 out of 5 stars,I appreciate that DG was sincere about me becoming a member. Thank You DG!Rodney
860,DuGood Credit Union,2020-07-22,Rated 5 out of 5 stars,"I called DG about a small car loan and was connected to Tara. She gave us 5 Star treatment as if we were making a major loan. Very nice and returned every call, even calling other party for us to arrange meeting. She made the transaction so easy. Just sorry we didn't get to meet her. Tara sent us to a location that was convenient for both parties. She made me glad I used Dugood !  Tara deserves more than 5 Stars ! Thanks again to Tara !"
861,DuGood Credit Union,2020-07-21,Rated 5 out of 5 stars,I have always been very pleased with the service that I get from Dugood Credit and I have nothing bad to say about them. Thank you.Alice
862,DuGood Credit Union,2020-07-20,Rated 5 out of 5 stars,You are awesome Sandra Bickham and Catrina Reynolds
863,DuGood Credit Union,2020-07-20,Rated 5 out of 5 stars,
864,DuGood Credit Union,2020-07-19,Rated 5 out of 5 stars,"Quick, easy and friendly service. Sandra was very helpful!"
865,DuGood Credit Union,2020-07-17,Rated 5 out of 5 stars,Everyone has been polite & professional in regards to my requests. Overall this has been a good experience so far.
866,DuGood Credit Union,2020-07-17,Rated 5 out of 5 stars,"Best customer service around. From safety deposit boxes to loans and everything in between, every encounter I’ve had with them has been very pleasant! They’ve all been Kind, thoughtful, gracious and ready to help with any of my needs."
867,DuGood Credit Union,2020-07-14,Rated 5 out of 5 stars,"Quick, professional, personable."
868,DuGood Credit Union,2020-07-14,Rated 5 out of 5 stars,"This fairly the best bank I’ve been with. I love how they help with any problem you may have. Also, I recommend everyone to switch."
869,DuGood Credit Union,2020-07-13,Rated 5 out of 5 stars,What amazing service. So very friendly and courtesy. Thanks
870,DuGood Credit Union,2020-07-12,Rated 5 out of 5 stars,"Tara was very courteous and professional to work with!!!  Thanks DuGood!!!Best Regards,Eddie"
871,DuGood Credit Union,2020-07-11,Rated 5 out of 5 stars,Everyone was extremely nice and helpful. This made my experience extremely easy.
872,DuGood Credit Union,2020-07-11,Rated 5 out of 5 stars,Great helpful loan officers. Sandra Flanigan in real estate has helped us numerous times in buying houses and home equity refinances. Brenda Franks in member services was very helpful in closing our last refinance. She is always available for any questions or problems that may occur. Have been with Dugood for years and will continue to be a member in the future.
873,DuGood Credit Union,2020-07-10,Rated 5 out of 5 stars,Very impressed!!
874,DuGood Credit Union,2020-07-10,Rated 5 out of 5 stars,With many thanks to all Dugood employee for helping me at all time. From A through Z on the paper work. even those with my English problems.
875,DuGood Credit Union,2020-07-09,Rated 5 out of 5 stars,I NEVER WENT TO A BANKING INSTITUTE AND HAD SUCH FAST AND EASY SERVICES THE EASY OF OPENING UP MY ACCOUNT WAS GREAT. THE TELLER WAS VERY KNOWLEDGEABLE AND COURTEOUS.
876,DuGood Credit Union,2020-07-08,Rated 5 out of 5 stars,Got a home equity loan and opened up 2 accounts with DuGood. They are very professional people and they are very knowledgeable and helpful and they have the lowest interest rates around. Sandy Ferrell was the one that got me my home equity loan and she was fantastic on the paperwork and all on getting it done.
877,DuGood Credit Union,2020-07-08,Rated 5 out of 5 stars,Great customer service and professional staff members.
878,DuGood Credit Union,2020-07-07,Rated 5 out of 5 stars,Have used credit union for many years and have always been pleased
879,DuGood Credit Union,2020-07-07,Rated 5 out of 5 stars,We were very happy with the efficiency and professionalism of the young ladies that worked with us on the loan.  We had a short time in which to make it all come together and they performed beautifully.  Thank you for renewing my faith in DuGood.  David and Myra Winn
880,DuGood Credit Union,2020-07-06,Rated 5 out of 5 stars,I have so enjoyed banking with this company they have gone out of their way to make sure my account is secured! Have help me with my loan on an auto which was so easy as Tara kept me up to date on everything and did all the leg work I wasn’t able to because I was working! Thank you so much Tara !
881,DuGood Credit Union,2020-07-06,Rated 5 out of 5 stars,"I was contacted by Miss Stephanie at the Vidor brand to schedule an appointment to come in & sign paperwork on a vehicle that I had purchased.  When I arrived at the bank the lobby was closed, unless there to sign paperwork.  I was greeted at the door by another worker, who ask if I had a mask.  I informed her I was not aware I needed one.  She was so kind and went to get one for me.  She ask me to use hand sanitizer and took my temperature before I could see Miss Stephanie.  Miss Stephanie had all my paperwork ready to sign, she even took extra time to answer all my questions.  It was a very good experience."
882,DuGood Credit Union,2020-07-06,Rated 5 out of 5 stars,
883,DuGood Credit Union,2020-07-05,Rated 5 out of 5 stars,"ashley was very helpful to me.Shes very fast and quick to reply,Thank you."
884,DuGood Credit Union,2020-07-04,Rated 5 out of 5 stars,Sandra f helped me for the loan and she is the best.  I closed 2 houses with her.  Fast friendly and awesome.   Thank you Sandra
885,DuGood Credit Union,2020-07-04,Rated 5 out of 5 stars,Courtesy was outstanding. Very friendly atmosphere. Answered all my questions thoroughly.
886,DuGood Credit Union,2020-07-03,Rated 5 out of 5 stars,
887,DuGood Credit Union,2020-07-01,Rated 5 out of 5 stars,"Great People, great branch!  I am always antsy when I move and change credit unions. DuGood has more than put my mind at ease over the past 18 months.  We are supremely pleased with the service and the staff!"
888,DuGood Credit Union,2020-07-01,Rated 5 out of 5 stars,
889,DuGood Credit Union,2020-07-01,Rated 5 out of 5 stars,
890,DuGood Credit Union,2020-06-30,Rated 5 out of 5 stars,Easy and simple to deal with. Available for any question
891,DuGood Credit Union,2020-06-30,Rated 5 out of 5 stars,"They are always helpful and treat you like the only customer there. I have had so much success with them that even after moving away from the branch I continue to use them through shared branches. They are always helpful with questions, and the few issues I had were promptly and considerately fixed. I would recommend them to anyone. Credit unions have a better reputation in general, but this one will exceed expectations."
892,DuGood Credit Union,2020-06-30,Rated 5 out of 5 stars,They were so awesome and friendly to work with! I recently did a home equity loan with them! No pressure or issues! Been with them a long time and couldn’t be happier!!!
893,DuGood Credit Union,2020-06-30,Rated 5 out of 5 stars,"Always help me and very nice people. Even with everything going on in the world, they always are helpful"
894,DuGood Credit Union,2020-06-29,Rated 5 out of 5 stars,"Thank For the GREAT Customer service, To all stay safe. God Bless."
895,DuGood Credit Union,2020-06-29,Rated 5 out of 5 stars,"All the ladies that help us with our loan , they were all helpful. The loan officer made sure to let us know all the steps to get everything go smoothly."
896,DuGood Credit Union,2020-06-29,Rated 5 out of 5 stars,I have been a member with DuGood for over 10 yrs and they are all like family when you call to need assistance everyone is very helpful. I have come to know a few very well that are no longer with this establishment and was a loss to see them move on to better things over the years. Keep up the good work
897,DuGood Credit Union,2020-06-26,Rated 5 out of 5 stars,We were able to get assistance fast and SUPER FRIENDLY!  Thank you so much!
898,DuGood Credit Union,2020-06-26,Rated 4 out of 5 stars,
